STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
BIHAR,BHAGALPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,79,03_District_wise_crimes_committed_against_children_2001_2012.csv::79,False,UNIQUE,BHAGALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,BHOJPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,80,03_District_wise_crimes_committed_against_children_2001_2012.csv::80,False,UNIQUE,BHOJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,BUXAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,81,03_District_wise_crimes_committed_against_children_2001_2012.csv::81,False,UNIQUE,BUXAR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,DARBHANGA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,82,03_District_wise_crimes_committed_against_children_2001_2012.csv::82,False,UNIQUE,DARBHANGA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,GAYA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,83,03_District_wise_crimes_committed_against_children_2001_2012.csv::83,False,UNIQUE,GAYA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,GOPALGANJ,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,84,03_District_wise_crimes_committed_against_children_2001_2012.csv::84,False,UNIQUE,GOPALGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,JAMALPUR RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,85,03_District_wise_crimes_committed_against_children_2001_2012.csv::85,False,UNIQUE,JAMALPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,JAMUI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,86,03_District_wise_crimes_committed_against_children_2001_2012.csv::86,False,UNIQUE,JAMUI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,JEHANABAD,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,87,03_District_wise_crimes_committed_against_children_2001_2012.csv::87,False,UNIQUE,JEHANABAD,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,KATIHAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,88,03_District_wise_crimes_committed_against_children_2001_2012.csv::88,False,UNIQUE,KATIHAR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,KATIHAR RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,89,03_District_wise_crimes_committed_against_children_2001_2012.csv::89,False,UNIQUE,KATIHAR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,KHAGARIA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,90,03_District_wise_crimes_committed_against_children_2001_2012.csv::90,False,UNIQUE,KHAGARIA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,KISHANGANJ,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,91,03_District_wise_crimes_committed_against_children_2001_2012.csv::91,False,UNIQUE,KISHANGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,LAKHISARAI,2001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,92,03_District_wise_crimes_committed_against_children_2001_2012.csv::92,False,UNIQUE,LAKHISARAI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MADHEPURA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,93,03_District_wise_crimes_committed_against_children_2001_2012.csv::93,False,UNIQUE,MADHEPURA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MADHUBANI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,94,03_District_wise_crimes_committed_against_children_2001_2012.csv::94,False,UNIQUE,MADHUBANI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MOTIHARI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,95,03_District_wise_crimes_committed_against_children_2001_2012.csv::95,False,UNIQUE,MOTIHARI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MUNGER,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,96,03_District_wise_crimes_committed_against_children_2001_2012.csv::96,False,UNIQUE,MUNGER,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MUZAFFARPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,97,03_District_wise_crimes_committed_against_children_2001_2012.csv::97,False,UNIQUE,MUZAFFARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,MUZAFFARPUR RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,98,03_District_wise_crimes_committed_against_children_2001_2012.csv::98,False,UNIQUE,MUZAFFARPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,NALANDA,2001,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,99,03_District_wise_crimes_committed_against_children_2001_2012.csv::99,False,UNIQUE,NALANDA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,NAUGACHIA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,100,03_District_wise_crimes_committed_against_children_2001_2012.csv::100,False,UNIQUE,NAUGACHIA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,NAWADAH,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,101,03_District_wise_crimes_committed_against_children_2001_2012.csv::101,False,UNIQUE,NAWADAH,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,PATNA,2001,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,102,03_District_wise_crimes_committed_against_children_2001_2012.csv::102,False,UNIQUE,PATNA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,PATNA RLY.,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,103,03_District_wise_crimes_committed_against_children_2001_2012.csv::103,False,UNIQUE,PATNA RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,PURNEA,2001,1.0,4.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,104,03_District_wise_crimes_committed_against_children_2001_2012.csv::104,False,UNIQUE,PURNEA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,ROHTAS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,105,03_District_wise_crimes_committed_against_children_2001_2012.csv::105,False,UNIQUE,ROHTAS,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SAHARSA,2001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,106,03_District_wise_crimes_committed_against_children_2001_2012.csv::106,False,UNIQUE,SAHARSA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SAMASTIPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,107,03_District_wise_crimes_committed_against_children_2001_2012.csv::107,False,UNIQUE,SAMASTIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SARAN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,108,03_District_wise_crimes_committed_against_children_2001_2012.csv::108,False,UNIQUE,SARAN,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SHEIKHPURA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,109,03_District_wise_crimes_committed_against_children_2001_2012.csv::109,False,UNIQUE,SHEIKHPURA,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SHEOHAR,2001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,110,03_District_wise_crimes_committed_against_children_2001_2012.csv::110,False,UNIQUE,SHEOHAR,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SITAMARHI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,111,03_District_wise_crimes_committed_against_children_2001_2012.csv::111,False,UNIQUE,SITAMARHI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SIWAN,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,112,03_District_wise_crimes_committed_against_children_2001_2012.csv::112,False,UNIQUE,SIWAN,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,SUPAUL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,113,03_District_wise_crimes_committed_against_children_2001_2012.csv::113,False,UNIQUE,SUPAUL,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,VAISHALI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,114,03_District_wise_crimes_committed_against_children_2001_2012.csv::114,False,UNIQUE,VAISHALI,DISTRICT_OR_REPORTING_UNIT,VALID
BIHAR,TOTAL,2001,2.0,16.0,26.0,0.0,0.0,1.0,16.0,1.0,1.0,2.0,18.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,115,03_District_wise_crimes_committed_against_children_2001_2012.csv::115,False,UNIQUE,TOTAL,AGGREGATE,VALID
CHHATTISGARH,BALRAMPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,116,03_District_wise_crimes_committed_against_children_2001_2012.csv::116,False,UNIQUE,BALRAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,BILASPUR,2001,0.0,16.0,5.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,31.0,59,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,117,03_District_wise_crimes_committed_against_children_2001_2012.csv::117,False,UNIQUE,BILASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,BIZAPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,118,03_District_wise_crimes_committed_against_children_2001_2012.csv::118,False,UNIQUE,BIZAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,DANTEWARA,2001,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,119,03_District_wise_crimes_committed_against_children_2001_2012.csv::119,False,UNIQUE,DANTEWARA,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,DHAMTARI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,120,03_District_wise_crimes_committed_against_children_2001_2012.csv::120,False,UNIQUE,DHAMTARI,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,DURG,2001,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,129,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,121,03_District_wise_crimes_committed_against_children_2001_2012.csv::121,False,UNIQUE,DURG,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,GRP RAIPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,122,03_District_wise_crimes_committed_against_children_2001_2012.csv::122,False,UNIQUE,GRP RAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,JAGDALPUR,2001,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,123,03_District_wise_crimes_committed_against_children_2001_2012.csv::123,False,UNIQUE,JAGDALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,JANJGIR,2001,0.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,124,03_District_wise_crimes_committed_against_children_2001_2012.csv::124,False,UNIQUE,JANJGIR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,JASHPUR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,125,03_District_wise_crimes_committed_against_children_2001_2012.csv::125,False,UNIQUE,JASHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,KANKER,2001,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,126,03_District_wise_crimes_committed_against_children_2001_2012.csv::126,False,UNIQUE,KANKER,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,KAWARDHA,2001,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,127,03_District_wise_crimes_committed_against_children_2001_2012.csv::127,False,UNIQUE,KAWARDHA,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,KORBA,2001,3.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,128,03_District_wise_crimes_committed_against_children_2001_2012.csv::128,False,UNIQUE,KORBA,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,KORIYA,2001,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,71,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,129,03_District_wise_crimes_committed_against_children_2001_2012.csv::129,False,UNIQUE,KORIYA,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,MAHASAMUND,2001,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,130,03_District_wise_crimes_committed_against_children_2001_2012.csv::130,False,UNIQUE,MAHASAMUND,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,RAIGARH,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,131,03_District_wise_crimes_committed_against_children_2001_2012.csv::131,False,UNIQUE,RAIGARH,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,RAIPUR,2001,8.0,40.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,103,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,132,03_District_wise_crimes_committed_against_children_2001_2012.csv::132,False,UNIQUE,RAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,RAJNANDGAON,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,133,03_District_wise_crimes_committed_against_children_2001_2012.csv::133,False,UNIQUE,RAJNANDGAON,DISTRICT_OR_REPORTING_UNIT,VALID
CHHATTISGARH,SARGUJA,2001,0.0,37.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,105,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,134,03_District_wise_crimes_committed_against_children_2001_2012.csv::134,False,UNIQUE,SARGUJA,DISTRICT_OR_REPORTING_UNIT,VALID
GOA,NORTH GOA,2001,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,135,03_District_wise_crimes_committed_against_children_2001_2012.csv::135,False,UNIQUE,NORTH GOA,DISTRICT_OR_REPORTING_UNIT,VALID
GOA,SOUTH GOA,2001,0.0,7.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,136,03_District_wise_crimes_committed_against_children_2001_2012.csv::136,False,UNIQUE,SOUTH GOA,DISTRICT_OR_REPORTING_UNIT,VALID
GOA,TOTAL,2001,1.0,10.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,137,03_District_wise_crimes_committed_against_children_2001_2012.csv::137,False,UNIQUE,TOTAL,AGGREGATE,VALID
GUJARAT,AHMEDABAD COMMR.,2001,2.0,1.0,4.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,39.0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,138,03_District_wise_crimes_committed_against_children_2001_2012.csv::138,False,UNIQUE,AHMEDABAD COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,AHMEDABAD RURAL,2001,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,139,03_District_wise_crimes_committed_against_children_2001_2012.csv::139,False,UNIQUE,AHMEDABAD RURAL,SPECIAL_UNIT,VALID
GUJARAT,AHWA-DANG,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,140,03_District_wise_crimes_committed_against_children_2001_2012.csv::140,False,UNIQUE,AHWA-DANG,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,AMRELI,2001,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,141,03_District_wise_crimes_committed_against_children_2001_2012.csv::141,False,UNIQUE,AMRELI,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,ANAND,2001,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,142,03_District_wise_crimes_committed_against_children_2001_2012.csv::142,False,UNIQUE,ANAND,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,BHARUCH,2001,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,143,03_District_wise_crimes_committed_against_children_2001_2012.csv::143,False,UNIQUE,BHARUCH,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,BHAVNAGAR,2001,6.0,1.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,31.0,62,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,144,03_District_wise_crimes_committed_against_children_2001_2012.csv::144,False,UNIQUE,BHAVNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,DAHOD,2001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,145,03_District_wise_crimes_committed_against_children_2001_2012.csv::145,False,UNIQUE,DAHOD,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,GANDHINAGAR,2001,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,146,03_District_wise_crimes_committed_against_children_2001_2012.csv::146,False,UNIQUE,GANDHINAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,HIMATNAGAR,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,147,03_District_wise_crimes_committed_against_children_2001_2012.csv::147,False,UNIQUE,HIMATNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,JAMNAGAR,2001,9.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,148,03_District_wise_crimes_committed_against_children_2001_2012.csv::148,False,UNIQUE,JAMNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,JUNAGADH,2001,6.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,149,03_District_wise_crimes_committed_against_children_2001_2012.csv::149,False,UNIQUE,JUNAGADH,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,KHEDA NORTH,2001,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,150,03_District_wise_crimes_committed_against_children_2001_2012.csv::150,False,UNIQUE,KHEDA NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,KUTCH,2001,1.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,7.0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,151,03_District_wise_crimes_committed_against_children_2001_2012.csv::151,False,UNIQUE,KUTCH,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,MEHSANA,2001,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,152,03_District_wise_crimes_committed_against_children_2001_2012.csv::152,False,UNIQUE,MEHSANA,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,NARMADA,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,153,03_District_wise_crimes_committed_against_children_2001_2012.csv::153,False,UNIQUE,NARMADA,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,NAVSARI,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,154,03_District_wise_crimes_committed_against_children_2001_2012.csv::154,False,UNIQUE,NAVSARI,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,PALANPUR,2001,2.0,1.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,155,03_District_wise_crimes_committed_against_children_2001_2012.csv::155,False,UNIQUE,PALANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,PANCHMAHAL,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,156,03_District_wise_crimes_committed_against_children_2001_2012.csv::156,False,UNIQUE,PANCHMAHAL,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,PATAN,2001,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,157,03_District_wise_crimes_committed_against_children_2001_2012.csv::157,False,UNIQUE,PATAN,DISTRICT_OR_REPORTING_UNIT,VALID
GUJARAT,PORBANDAR,2001,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,158,03_District_wise_crimes_committed_against_children_2001_2012.csv::158,False,UNIQUE,PORBANDAR,DISTRICT_OR_REPORTING_UNIT,VALID
