STATE,DISTRICT,YEAR,Infanticid,Other murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Karnataka,CHICKMAGALUR,2013,0,1,0,2,0,0,0,0,0,0,0,5,8,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,307,03_District_wise_crimes_committed_against_children_2013.csv::307,False,UNIQUE,CHICKMAGALUR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,CHITRADURGA,2013,0,1,15,12,0,0,0,0,0,0,0,0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,308,03_District_wise_crimes_committed_against_children_2013.csv::308,False,UNIQUE,CHITRADURGA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,DAKSHIN KANNADA,2013,0,3,9,7,0,0,0,0,0,0,0,5,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,309,03_District_wise_crimes_committed_against_children_2013.csv::309,False,UNIQUE,DAKSHIN KANNADA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,DAVANAGERE,2013,0,2,9,11,0,0,0,0,0,0,4,4,30,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,310,03_District_wise_crimes_committed_against_children_2013.csv::310,False,UNIQUE,DAVANAGERE,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,DHARWAD COMMR.,2013,2,1,14,37,0,0,4,0,0,0,0,1,59,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,311,03_District_wise_crimes_committed_against_children_2013.csv::311,False,UNIQUE,DHARWAD COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,GADAG,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,313,03_District_wise_crimes_committed_against_children_2013.csv::313,False,UNIQUE,GADAG,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,GULBARGA,2013,0,0,0,0,0,0,0,16,0,0,1,1,18,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,314,03_District_wise_crimes_committed_against_children_2013.csv::314,False,UNIQUE,GULBARGA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,HASSAN,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,315,03_District_wise_crimes_committed_against_children_2013.csv::315,False,UNIQUE,HASSAN,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,HAVERI,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,316,03_District_wise_crimes_committed_against_children_2013.csv::316,False,UNIQUE,HAVERI,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,K.G.F.,2013,0,0,18,2,0,0,0,0,0,0,0,1,21,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,317,03_District_wise_crimes_committed_against_children_2013.csv::317,False,UNIQUE,K.G.F.,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,KODAGU,2013,0,0,13,14,0,0,0,0,0,0,0,0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,318,03_District_wise_crimes_committed_against_children_2013.csv::318,False,UNIQUE,KODAGU,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,KOLAR,2013,0,0,11,4,0,0,0,0,0,0,1,0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,319,03_District_wise_crimes_committed_against_children_2013.csv::319,False,UNIQUE,KOLAR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,KOPPAL,2013,0,0,0,0,0,0,0,0,0,0,5,0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,320,03_District_wise_crimes_committed_against_children_2013.csv::320,False,UNIQUE,KOPPAL,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,MANDYA,2013,0,2,17,20,0,0,0,0,0,0,0,6,45,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,321,03_District_wise_crimes_committed_against_children_2013.csv::321,False,UNIQUE,MANDYA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,MYSORE COMMR.,2013,0,1,9,12,0,0,0,0,0,0,0,0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,323,03_District_wise_crimes_committed_against_children_2013.csv::323,False,UNIQUE,MYSORE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,RAICHUR,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,325,03_District_wise_crimes_committed_against_children_2013.csv::325,False,UNIQUE,RAICHUR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,RAMANAGAR,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,327,03_District_wise_crimes_committed_against_children_2013.csv::327,False,UNIQUE,RAMANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,SHIMOGA,2013,0,5,34,43,0,0,0,0,0,0,2,8,92,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,328,03_District_wise_crimes_committed_against_children_2013.csv::328,False,UNIQUE,SHIMOGA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,TUMKUR,2013,1,0,0,0,0,0,0,0,0,0,1,1,3,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,329,03_District_wise_crimes_committed_against_children_2013.csv::329,False,UNIQUE,TUMKUR,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,UDUPI,2013,0,1,3,13,0,0,0,0,0,0,0,13,30,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,330,03_District_wise_crimes_committed_against_children_2013.csv::330,False,UNIQUE,UDUPI,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,UTTAR KANNADA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,331,03_District_wise_crimes_committed_against_children_2013.csv::331,False,UNIQUE,UTTAR KANNADA,DISTRICT_OR_REPORTING_UNIT,VALID
Karnataka,YADGIRI,2013,0,1,0,0,0,0,0,0,0,0,0,0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,332,03_District_wise_crimes_committed_against_children_2013.csv::332,False,UNIQUE,YADGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,ALAPUZHA,2013,0,0,28,6,0,3,0,0,0,0,1,73,111,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,334,03_District_wise_crimes_committed_against_children_2013.csv::334,False,UNIQUE,ALAPUZHA,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,ERNAKULAM COMMR.,2013,0,0,22,6,0,0,0,0,0,0,0,43,71,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,335,03_District_wise_crimes_committed_against_children_2013.csv::335,False,UNIQUE,ERNAKULAM COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,IDUKKI,2013,0,5,40,2,0,0,0,0,0,0,0,58,105,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,337,03_District_wise_crimes_committed_against_children_2013.csv::337,False,UNIQUE,IDUKKI,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,KANNUR,2013,0,4,28,7,0,0,0,3,0,0,1,56,99,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,338,03_District_wise_crimes_committed_against_children_2013.csv::338,False,UNIQUE,KANNUR,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,KASARGOD,2013,0,1,36,2,0,0,0,2,0,0,0,93,134,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,339,03_District_wise_crimes_committed_against_children_2013.csv::339,False,UNIQUE,KASARGOD,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,KOLLAM COMMR.,2013,0,2,33,11,0,1,0,0,0,0,1,24,72,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,340,03_District_wise_crimes_committed_against_children_2013.csv::340,False,UNIQUE,KOLLAM COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,KOTTAYAM,2013,0,1,24,9,0,0,0,0,0,0,0,34,68,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,342,03_District_wise_crimes_committed_against_children_2013.csv::342,False,UNIQUE,KOTTAYAM,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,KOZHIKODE COMMR.,2013,0,4,12,7,0,0,0,1,0,0,2,47,73,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,343,03_District_wise_crimes_committed_against_children_2013.csv::343,False,UNIQUE,KOZHIKODE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,MALAPPURAM,2013,0,3,40,6,0,0,1,0,0,0,1,91,142,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,345,03_District_wise_crimes_committed_against_children_2013.csv::345,False,UNIQUE,MALAPPURAM,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,PALAKKAD,2013,0,3,50,12,0,2,1,0,0,0,2,34,104,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,346,03_District_wise_crimes_committed_against_children_2013.csv::346,False,UNIQUE,PALAKKAD,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,PATHANAMTHITTA,2013,0,2,26,4,0,0,0,0,0,0,0,34,66,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,347,03_District_wise_crimes_committed_against_children_2013.csv::347,False,UNIQUE,PATHANAMTHITTA,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,THRISSUR COMMR.,2013,0,1,16,1,0,0,0,0,0,0,0,31,49,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,349,03_District_wise_crimes_committed_against_children_2013.csv::349,False,UNIQUE,THRISSUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,TRIVANDRUM COMMR.,2013,0,1,38,4,0,0,0,3,0,0,0,44,90,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,351,03_District_wise_crimes_committed_against_children_2013.csv::351,False,UNIQUE,TRIVANDRUM COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Kerala,WAYANADU,2013,0,1,20,5,0,0,0,0,0,0,0,46,72,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,353,03_District_wise_crimes_committed_against_children_2013.csv::353,False,UNIQUE,WAYANADU,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,AGAR,2013,0,0,24,18,0,1,0,0,0,0,0,0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,355,03_District_wise_crimes_committed_against_children_2013.csv::355,False,UNIQUE,AGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,ALIRAJPUR,2013,0,0,14,0,0,0,0,0,0,0,0,0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,356,03_District_wise_crimes_committed_against_children_2013.csv::356,False,UNIQUE,ALIRAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,ANUPPUR,2013,0,0,39,33,1,0,0,0,0,0,1,38,112,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,357,03_District_wise_crimes_committed_against_children_2013.csv::357,False,UNIQUE,ANUPPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,ASHOK NAGAR,2013,0,3,42,24,0,0,3,0,0,0,1,58,131,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,358,03_District_wise_crimes_committed_against_children_2013.csv::358,False,UNIQUE,ASHOK NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BALAGHAT,2013,0,5,53,4,2,0,4,0,0,0,0,92,160,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,359,03_District_wise_crimes_committed_against_children_2013.csv::359,False,UNIQUE,BALAGHAT,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BARWANI,2013,0,1,18,3,2,0,0,0,0,0,0,0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,360,03_District_wise_crimes_committed_against_children_2013.csv::360,False,UNIQUE,BARWANI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BETUL,2013,3,3,52,74,1,0,0,0,0,0,0,75,208,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,361,03_District_wise_crimes_committed_against_children_2013.csv::361,False,UNIQUE,BETUL,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BHIND,2013,0,1,1,1,0,0,0,0,0,0,0,6,9,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,362,03_District_wise_crimes_committed_against_children_2013.csv::362,False,UNIQUE,BHIND,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BHOPAL,2013,0,8,96,52,0,0,0,0,0,0,0,54,210,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,363,03_District_wise_crimes_committed_against_children_2013.csv::363,False,UNIQUE,BHOPAL,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BHOPAL RLY.,2013,0,0,1,3,0,0,5,0,0,0,0,4,13,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,364,03_District_wise_crimes_committed_against_children_2013.csv::364,False,UNIQUE,BHOPAL RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,BURHANPUR,2013,0,0,1,1,1,0,4,0,0,0,0,0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,365,03_District_wise_crimes_committed_against_children_2013.csv::365,False,UNIQUE,BURHANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,CHHATARPUR,2013,0,1,31,8,0,0,0,0,0,0,0,125,165,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,366,03_District_wise_crimes_committed_against_children_2013.csv::366,False,UNIQUE,CHHATARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,CHHINDWARA,2013,0,4,68,171,0,0,0,0,0,0,1,210,454,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,367,03_District_wise_crimes_committed_against_children_2013.csv::367,False,UNIQUE,CHHINDWARA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,DAMOH,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,368,03_District_wise_crimes_committed_against_children_2013.csv::368,False,UNIQUE,DAMOH,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,DATIYA,2013,0,4,10,19,6,0,0,0,0,0,0,49,88,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,369,03_District_wise_crimes_committed_against_children_2013.csv::369,False,UNIQUE,DATIYA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,DEWAS,2013,0,1,29,3,0,0,0,0,0,0,1,91,125,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,370,03_District_wise_crimes_committed_against_children_2013.csv::370,False,UNIQUE,DEWAS,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,DHAR,2013,0,2,53,163,0,0,0,0,0,0,0,2,220,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,371,03_District_wise_crimes_committed_against_children_2013.csv::371,False,UNIQUE,DHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,DINDORI,2013,0,1,47,14,5,0,0,0,0,0,0,48,115,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,372,03_District_wise_crimes_committed_against_children_2013.csv::372,False,UNIQUE,DINDORI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,GUNA,2013,0,5,48,19,1,0,0,0,0,0,0,63,136,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,373,03_District_wise_crimes_committed_against_children_2013.csv::373,False,UNIQUE,GUNA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,GWALIOR,2013,0,12,87,51,0,1,13,0,0,0,0,220,384,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,374,03_District_wise_crimes_committed_against_children_2013.csv::374,False,UNIQUE,GWALIOR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,HARDA,2013,0,0,15,3,0,1,0,0,0,0,0,12,31,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,375,03_District_wise_crimes_committed_against_children_2013.csv::375,False,UNIQUE,HARDA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,HOSHANGABAD,2013,0,1,45,87,0,0,0,0,0,0,0,21,154,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,376,03_District_wise_crimes_committed_against_children_2013.csv::376,False,UNIQUE,HOSHANGABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,INDORE,2013,0,4,128,367,5,0,22,0,0,0,0,219,745,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,377,03_District_wise_crimes_committed_against_children_2013.csv::377,False,UNIQUE,INDORE,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,INDORE RLY.,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,378,03_District_wise_crimes_committed_against_children_2013.csv::378,False,UNIQUE,INDORE RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,JABALPUR,2013,1,5,61,105,7,0,0,0,0,0,0,208,387,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,379,03_District_wise_crimes_committed_against_children_2013.csv::379,False,UNIQUE,JABALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,JABALPUR RLY.,2013,0,0,1,1,0,0,3,0,0,0,0,0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,380,03_District_wise_crimes_committed_against_children_2013.csv::380,False,UNIQUE,JABALPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,JHABUA,2013,0,0,20,63,0,0,0,0,0,0,0,0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,381,03_District_wise_crimes_committed_against_children_2013.csv::381,False,UNIQUE,JHABUA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,KATNI,2013,0,1,32,33,4,2,0,0,0,0,0,5,77,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,382,03_District_wise_crimes_committed_against_children_2013.csv::382,False,UNIQUE,KATNI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,KHANDWA,2013,0,3,68,97,0,0,0,0,0,0,1,33,202,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,383,03_District_wise_crimes_committed_against_children_2013.csv::383,False,UNIQUE,KHANDWA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,KHARGON,2013,0,0,46,1,0,0,0,0,0,0,0,9,56,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,384,03_District_wise_crimes_committed_against_children_2013.csv::384,False,UNIQUE,KHARGON,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,MANDLA,2013,1,4,61,11,0,0,0,0,0,0,0,0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,385,03_District_wise_crimes_committed_against_children_2013.csv::385,False,UNIQUE,MANDLA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,MANDSAUR,2013,0,2,30,21,0,0,0,0,0,0,0,55,108,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,386,03_District_wise_crimes_committed_against_children_2013.csv::386,False,UNIQUE,MANDSAUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,MORENA,2013,0,1,10,16,0,0,15,0,0,0,1,3,46,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,387,03_District_wise_crimes_committed_against_children_2013.csv::387,False,UNIQUE,MORENA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,NARSINGHPUR,2013,0,2,45,51,0,2,2,0,0,0,0,89,191,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,388,03_District_wise_crimes_committed_against_children_2013.csv::388,False,UNIQUE,NARSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,NEEMUCH,2013,0,1,34,40,1,0,0,0,0,3,0,2,81,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,389,03_District_wise_crimes_committed_against_children_2013.csv::389,False,UNIQUE,NEEMUCH,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,PANNA,2013,0,0,29,12,0,0,0,0,0,0,0,16,57,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,390,03_District_wise_crimes_committed_against_children_2013.csv::390,False,UNIQUE,PANNA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,RAISEN,2013,0,0,56,13,0,0,0,0,0,0,0,68,137,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,391,03_District_wise_crimes_committed_against_children_2013.csv::391,False,UNIQUE,RAISEN,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,RAJGARH,2013,0,0,30,32,0,0,0,0,0,0,0,138,200,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,392,03_District_wise_crimes_committed_against_children_2013.csv::392,False,UNIQUE,RAJGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,RATLAM,2013,1,2,48,51,4,0,3,0,0,0,0,65,174,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,393,03_District_wise_crimes_committed_against_children_2013.csv::393,False,UNIQUE,RATLAM,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,REWA,2013,0,4,58,20,0,0,23,0,0,0,0,159,264,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,394,03_District_wise_crimes_committed_against_children_2013.csv::394,False,UNIQUE,REWA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SAGAR,2013,0,1,32,17,16,0,0,0,0,0,0,289,355,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,395,03_District_wise_crimes_committed_against_children_2013.csv::395,False,UNIQUE,SAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SATNA,2013,0,8,79,4,0,4,10,21,0,0,0,110,236,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,396,03_District_wise_crimes_committed_against_children_2013.csv::396,False,UNIQUE,SATNA,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SEONI,2013,0,2,47,44,5,0,0,0,0,0,0,74,172,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,397,03_District_wise_crimes_committed_against_children_2013.csv::397,False,UNIQUE,SEONI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SHAHDOL,2013,1,3,49,96,0,0,0,0,0,0,0,118,267,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,398,03_District_wise_crimes_committed_against_children_2013.csv::398,False,UNIQUE,SHAHDOL,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SHAJAPUR,2013,0,1,29,18,0,1,0,0,0,0,0,40,89,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,399,03_District_wise_crimes_committed_against_children_2013.csv::399,False,UNIQUE,SHAJAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SHEOPUR,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,400,03_District_wise_crimes_committed_against_children_2013.csv::400,False,UNIQUE,SHEOPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SHIVPURI,2013,0,5,33,25,1,0,1,0,0,0,0,0,65,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,401,03_District_wise_crimes_committed_against_children_2013.csv::401,False,UNIQUE,SHIVPURI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SIDHI,2013,0,0,30,61,0,0,10,0,0,0,0,11,112,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,402,03_District_wise_crimes_committed_against_children_2013.csv::402,False,UNIQUE,SIDHI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SIHORE,2013,0,3,45,36,4,0,0,0,0,0,0,66,154,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,403,03_District_wise_crimes_committed_against_children_2013.csv::403,False,UNIQUE,SIHORE,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,SINGRAULI,2013,0,1,17,79,2,2,0,0,0,0,0,60,161,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,404,03_District_wise_crimes_committed_against_children_2013.csv::404,False,UNIQUE,SINGRAULI,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,TIKAMGARH,2013,1,2,46,32,0,0,6,0,0,0,0,101,188,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,405,03_District_wise_crimes_committed_against_children_2013.csv::405,False,UNIQUE,TIKAMGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,UJJAIN,2013,0,3,77,32,0,0,0,0,0,0,0,150,262,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,406,03_District_wise_crimes_committed_against_children_2013.csv::406,False,UNIQUE,UJJAIN,DISTRICT_OR_REPORTING_UNIT,VALID
Madhya Pradesh,UMARIYA,2013,0,1,15,28,0,0,0,0,0,0,0,24,68,CHILDREN,03_District_wise_crimes_committed_against_children_2013.csv,407,03_District_wise_crimes_committed_against_children_2013.csv::407,False,UNIQUE,UMARIYA,DISTRICT_OR_REPORTING_UNIT,VALID
