STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against SCs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Andhra Pradesh,ADILABAD,2013,2,3,0,0,0,0,8,0,15,42,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,0,02_01_District_wise_crimes_committed_against_SC_2013.csv::0,False,UNIQUE,ADILABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,ANANTAPUR,2013,2,4,0,0,0,0,37,0,18,56,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,1,02_01_District_wise_crimes_committed_against_SC_2013.csv::1,False,UNIQUE,ANANTAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CHITTOOR,2013,2,3,0,0,0,1,27,0,9,55,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,2,02_01_District_wise_crimes_committed_against_SC_2013.csv::2,False,UNIQUE,CHITTOOR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CUDDAPAH,2013,2,2,0,0,0,0,78,0,22,72,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,3,02_01_District_wise_crimes_committed_against_SC_2013.csv::3,False,UNIQUE,CUDDAPAH,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,CYBERABAD,2013,2,8,0,0,0,0,15,1,61,58,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,4,02_01_District_wise_crimes_committed_against_SC_2013.csv::4,False,UNIQUE,CYBERABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,EAST GODAVARI,2013,3,9,0,0,0,1,26,2,28,112,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,5,02_01_District_wise_crimes_committed_against_SC_2013.csv::5,False,UNIQUE,EAST GODAVARI,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,GUNTAKAL RLY.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,6,02_01_District_wise_crimes_committed_against_SC_2013.csv::6,False,UNIQUE,GUNTAKAL RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,GUNTUR,2013,4,4,3,0,0,0,44,0,14,75,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,7,02_01_District_wise_crimes_committed_against_SC_2013.csv::7,False,UNIQUE,GUNTUR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KARIMNAGAR,2013,4,9,0,0,0,1,23,1,70,113,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,10,02_01_District_wise_crimes_committed_against_SC_2013.csv::10,False,UNIQUE,KARIMNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KHAMMAM,2013,0,5,0,0,0,0,4,0,4,34,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,11,02_01_District_wise_crimes_committed_against_SC_2013.csv::11,False,UNIQUE,KHAMMAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KRISHNA,2013,2,1,0,0,0,0,21,0,8,45,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,12,02_01_District_wise_crimes_committed_against_SC_2013.csv::12,False,UNIQUE,KRISHNA,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,KURNOOL,2013,4,2,0,3,0,0,51,0,45,129,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,13,02_01_District_wise_crimes_committed_against_SC_2013.csv::13,False,UNIQUE,KURNOOL,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,MAHABOOBNAGAR,2013,5,9,0,0,0,0,39,0,15,91,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,14,02_01_District_wise_crimes_committed_against_SC_2013.csv::14,False,UNIQUE,MAHABOOBNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,MEDAK,2013,1,5,0,0,0,0,6,0,13,41,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,15,02_01_District_wise_crimes_committed_against_SC_2013.csv::15,False,UNIQUE,MEDAK,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NALGONDA,2013,4,4,0,0,0,0,25,1,38,135,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,16,02_01_District_wise_crimes_committed_against_SC_2013.csv::16,False,UNIQUE,NALGONDA,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NELLORE,2013,2,3,0,0,0,1,34,0,34,89,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,17,02_01_District_wise_crimes_committed_against_SC_2013.csv::17,False,UNIQUE,NELLORE,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,NIZAMABAD,2013,1,1,0,0,1,0,7,0,10,52,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,18,02_01_District_wise_crimes_committed_against_SC_2013.csv::18,False,UNIQUE,NIZAMABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,PRAKASHAM,2013,3,1,2,0,0,0,60,0,15,76,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,19,02_01_District_wise_crimes_committed_against_SC_2013.csv::19,False,UNIQUE,PRAKASHAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,RAJAHMUNDRY,2013,0,0,1,0,0,0,12,0,4,37,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,20,02_01_District_wise_crimes_committed_against_SC_2013.csv::20,False,UNIQUE,RAJAHMUNDRY,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,RANGA REDDY,2013,3,4,0,0,0,0,8,0,8,30,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,21,02_01_District_wise_crimes_committed_against_SC_2013.csv::21,False,UNIQUE,RANGA REDDY,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,SECUNDERABAD RLY.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,22,02_01_District_wise_crimes_committed_against_SC_2013.csv::22,False,UNIQUE,SECUNDERABAD RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,SRIKAKULAM,2013,0,2,2,0,0,1,33,0,38,25,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,23,02_01_District_wise_crimes_committed_against_SC_2013.csv::23,False,UNIQUE,SRIKAKULAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,VIJAYAWADA RLY.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,26,02_01_District_wise_crimes_committed_against_SC_2013.csv::26,False,UNIQUE,VIJAYAWADA RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,VISAKHAPATNAM,2013,0,4,1,0,0,0,16,0,11,27,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,28,02_01_District_wise_crimes_committed_against_SC_2013.csv::28,False,UNIQUE,VISAKHAPATNAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,VIZIANAGARAM,2013,0,9,0,0,0,0,7,0,25,62,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,29,02_01_District_wise_crimes_committed_against_SC_2013.csv::29,False,UNIQUE,VIZIANAGARAM,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,WARANGAL,2013,0,1,0,0,0,0,16,0,10,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,30,02_01_District_wise_crimes_committed_against_SC_2013.csv::30,False,UNIQUE,WARANGAL,DISTRICT_OR_REPORTING_UNIT,VALID
Andhra Pradesh,WEST GODAVARI,2013,1,11,4,0,0,0,21,0,18,96,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,32,02_01_District_wise_crimes_committed_against_SC_2013.csv::32,False,UNIQUE,WEST GODAVARI,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,ANJAW,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,34,02_01_District_wise_crimes_committed_against_SC_2013.csv::34,False,UNIQUE,ANJAW,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,CHANGLANG,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,35,02_01_District_wise_crimes_committed_against_SC_2013.csv::35,False,UNIQUE,CHANGLANG,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,DIBANG VALLEY,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,36,02_01_District_wise_crimes_committed_against_SC_2013.csv::36,False,UNIQUE,DIBANG VALLEY,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,K/KUMEY,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,37,02_01_District_wise_crimes_committed_against_SC_2013.csv::37,False,UNIQUE,K/KUMEY,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,KAMENG EAST,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,38,02_01_District_wise_crimes_committed_against_SC_2013.csv::38,False,UNIQUE,KAMENG EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,KAMENG WEST,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,39,02_01_District_wise_crimes_committed_against_SC_2013.csv::39,False,UNIQUE,KAMENG WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,LOHIT,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,40,02_01_District_wise_crimes_committed_against_SC_2013.csv::40,False,UNIQUE,LOHIT,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,LONGDING,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,41,02_01_District_wise_crimes_committed_against_SC_2013.csv::41,False,UNIQUE,LONGDING,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,PAPUM PARE,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,42,02_01_District_wise_crimes_committed_against_SC_2013.csv::42,False,UNIQUE,PAPUM PARE,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SIANG EAST,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,44,02_01_District_wise_crimes_committed_against_SC_2013.csv::44,False,UNIQUE,SIANG EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SIANG UPPER,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,45,02_01_District_wise_crimes_committed_against_SC_2013.csv::45,False,UNIQUE,SIANG UPPER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SIANG WEST,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,46,02_01_District_wise_crimes_committed_against_SC_2013.csv::46,False,UNIQUE,SIANG WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SUBANSIRI LOWER,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,47,02_01_District_wise_crimes_committed_against_SC_2013.csv::47,False,UNIQUE,SUBANSIRI LOWER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,SUBANSIRI UPPER,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,48,02_01_District_wise_crimes_committed_against_SC_2013.csv::48,False,UNIQUE,SUBANSIRI UPPER,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,TAWANG,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,49,02_01_District_wise_crimes_committed_against_SC_2013.csv::49,False,UNIQUE,TAWANG,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,TIRAP,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,50,02_01_District_wise_crimes_committed_against_SC_2013.csv::50,False,UNIQUE,TIRAP,DISTRICT_OR_REPORTING_UNIT,VALID
Arunachal Pradesh,UPPER DIBANG VALLEY,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,51,02_01_District_wise_crimes_committed_against_SC_2013.csv::51,False,UNIQUE,UPPER DIBANG VALLEY,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BAKSA,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,53,02_01_District_wise_crimes_committed_against_SC_2013.csv::53,False,UNIQUE,BAKSA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BARPETA,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,54,02_01_District_wise_crimes_committed_against_SC_2013.csv::54,False,UNIQUE,BARPETA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BIEO,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,55,02_01_District_wise_crimes_committed_against_SC_2013.csv::55,False,UNIQUE,BIEO,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,BONGAIGAON,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,56,02_01_District_wise_crimes_committed_against_SC_2013.csv::56,False,UNIQUE,BONGAIGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,C.I.D.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,57,02_01_District_wise_crimes_committed_against_SC_2013.csv::57,False,UNIQUE,C.I.D.,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,CACHAR,2013,0,0,0,0,0,0,0,0,1,1,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,58,02_01_District_wise_crimes_committed_against_SC_2013.csv::58,False,UNIQUE,CACHAR,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,CHIRANG,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,59,02_01_District_wise_crimes_committed_against_SC_2013.csv::59,False,UNIQUE,CHIRANG,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DARRANG,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,60,02_01_District_wise_crimes_committed_against_SC_2013.csv::60,False,UNIQUE,DARRANG,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DHEMAJI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,61,02_01_District_wise_crimes_committed_against_SC_2013.csv::61,False,UNIQUE,DHEMAJI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DHUBRI,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,62,02_01_District_wise_crimes_committed_against_SC_2013.csv::62,False,UNIQUE,DHUBRI,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,DIBRUGARH,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,63,02_01_District_wise_crimes_committed_against_SC_2013.csv::63,False,UNIQUE,DIBRUGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,G.R.P.,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,64,02_01_District_wise_crimes_committed_against_SC_2013.csv::64,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,GOALPARA,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,65,02_01_District_wise_crimes_committed_against_SC_2013.csv::65,False,UNIQUE,GOALPARA,DISTRICT_OR_REPORTING_UNIT,VALID
Assam,GOLAGHAT,2013,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2013.csv,66,02_01_District_wise_crimes_committed_against_SC_2013.csv::66,False,UNIQUE,GOLAGHAT,DISTRICT_OR_REPORTING_UNIT,VALID
