STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against SCs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against SCs,Total crimes against SCs,CRIME_GROUP,SOURCE_FILE
Uttar Pradesh,Faizabad,2014,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,84,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Fatehgarh,2014,0,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,95,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Fatehpur,2014,0,3,2,9,0,12,8,4,0,0,0,0,17,16,0,0,0,1,1,0,1,1,1,16,16,0,0,8,87,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Firozabad,2014,0,4,4,6,1,3,1,1,0,1,0,0,10,0,0,0,10,0,0,0,0,0,0,7,7,0,0,17,36,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,G. R. P.,2014,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Gautambudh Nagar,2014,0,4,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,31,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Ghaziabad,2014,0,8,0,4,0,8,4,1,0,3,0,0,9,2,1,0,6,0,0,0,0,2,0,1,1,0,0,0,49,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Ghazipur,2014,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,1,3,3,0,0,0,43,40,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Gonda,2014,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,3,0,0,0,0,84,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Gorakhpur,2014,0,12,0,10,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,3,3,0,0,0,0,157,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Hamirpur,2014,0,2,0,3,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,1,5,5,0,0,0,29,26,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Hapur,2014,0,3,2,2,1,3,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,5,13,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Hardoi,2014,0,1,3,7,2,20,2,0,0,1,17,0,2,0,1,0,1,0,0,0,0,0,1,17,17,0,0,24,53,51,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Hathras,2014,0,1,1,5,2,9,8,1,0,0,0,0,6,0,0,0,6,0,0,0,0,0,2,9,9,0,0,14,18,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Jalaun,2014,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,52,20,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Jaunpur,2014,0,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,128,12,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Jhansi,2014,0,7,12,2,1,5,5,0,0,0,0,0,8,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,87,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kannauj,2014,0,3,0,3,0,3,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,71,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kanpur Dehat,2014,0,2,0,3,0,2,0,0,0,0,2,0,9,0,0,0,9,0,0,0,0,0,1,15,15,0,0,0,62,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kanpur Nagar,2014,0,7,0,16,0,0,0,0,0,0,0,0,15,0,0,0,4,11,0,0,0,0,0,3,3,0,0,26,166,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kasganj,2014,0,0,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,16,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kaushambi,2014,0,3,0,6,0,14,14,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,10,10,0,0,0,61,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Khiri,2014,0,7,0,9,0,14,0,0,0,0,14,0,8,0,0,0,8,0,0,0,0,0,0,24,24,0,0,0,45,57,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Kushi Nagar,2014,0,2,0,5,0,6,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,23,23,0,0,9,55,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Lalitpur,2014,0,1,0,5,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,13,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Lucknow,2014,0,9,0,10,1,7,4,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,9,9,0,0,0,138,66,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,254,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Maharajganj,2014,0,6,0,8,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,1,1,1,0,0,0,32,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Mahoba,2014,0,1,0,2,0,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,34,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Mainpuri,2014,0,2,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,39,17,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Mathura,2014,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Mau,2014,0,0,0,2,1,4,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,6,6,0,0,0,24,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Meerut,2014,0,3,0,18,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,1,0,9,9,0,0,0,105,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Mirzapur,2014,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Moradabad,2014,0,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,45,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Muzaffarnagar,2014,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Pilibhit,2014,0,1,0,7,0,13,0,1,0,2,10,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,93,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Pratapgarh,2014,0,3,0,11,0,7,7,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,3,11,11,0,0,12,215,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Raibareilly,2014,0,0,1,14,0,2,0,0,0,2,0,0,10,0,0,0,10,0,0,0,0,0,1,14,14,0,0,0,53,55,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Rampur,2014,0,1,1,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Saharanpur,2014,0,8,8,16,2,6,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,8,8,0,0,17,17,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sambhal,2014,0,1,0,6,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,36,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sant Kabirnagar,2014,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,55,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Shahjahanpur,2014,0,5,0,7,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1,5,5,0,0,0,89,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Shamli,2014,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Shrawasti,2014,0,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sidharthnagar,2014,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sitapur,2014,0,6,0,14,0,32,32,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,3,13,13,0,0,36,247,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sonbhadra,2014,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,St.Ravidasnagar,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Sultanpur,2014,0,2,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,2,8,8,0,0,0,57,51,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Unnao,2014,0,0,0,11,0,37,10,4,0,0,23,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,31,152,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Varanasi,2014,0,3,0,2,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,102,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttar Pradesh,Total,2014,0,241,60,459,32,427,254,32,3,30,108,0,383,85,5,1,270,22,1,0,1,4,31,348,348,0,0,266,3977,1837,8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,8075,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Almora,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Bageshwar,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Chamoli,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Champawat,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Dehradun,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Haridwar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Nainital,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Pauri Garhwal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Pithoragarh,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Rudra Prayag,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Tehri Garhwal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Udhamsingh Nagar,2014,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Uttarkashi,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
Uttarakhand,Total,2014,0,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,26,22,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,North 24 Parganas,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,South 24 Parganas,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,Alipurduar,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,Asansol-Durgapur PC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,Bankura,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,Barrackpur PC,2014,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
West Bengal,Bidhannagar PC,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC,02_01_District_wise_crimes_committed_against_SC_2014.csv
