STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE
KARNATAKA,BANGALORE COMMR.,2007,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BANGALORE RURAL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BELGAUM,2007,10.0,9.0,17.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,48,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BELLARY,2007,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BIDAR,2007,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BIJAPUR,2007,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHAMARAJNAGAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHICKMAGALUR,2007,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,CHITRADURGA,2007,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DAKSHIN KANNADA,2007,1.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DAVANAGERE,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DHARWAD COMMR.,2007,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,DHARWAD RURAL,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,GADAG,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,GULBARGA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,HASSAN,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,HAVERI,2007,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,K.G.F.,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KODAGU,2007,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KOLAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,KOPPAL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,MANDYA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,MYSORE COMMR.,2007,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,MYSORE RURAL,2007,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,RAICHUR,2007,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,RAILWAYS,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,SHIMOGA,2007,2.0,12.0,8.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,TUMKUR,2007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,UDUPI,2007,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,UTTAR KANNADA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,TOTAL,2007,53.0,84.0,62.0,7.0,0.0,25.0,8.0,0.0,0.0,4.0,23.0,266,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,ALAPUZHA,2007,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,CBCID,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,ERNAKULAM COMMR.,2007,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,ERNAKULAM RURAL,2007,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,IDUKKI,2007,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KANNUR,2007,1.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KASARGOD,2007,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,27,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KOLLAM,2007,6.0,25.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KOTTAYAM,2007,2.0,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KOZHIKODE COMMR.,2007,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,KOZHIKODE RURAL,2007,1.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,MALAPPURAM,2007,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,PALAKKAD,2007,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,PATHANAMTHITTA,2007,2.0,8.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,RAILWAYS,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,THRISSUR,2007,4.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,TRIVANDRUM COMMR.,2007,0.0,8.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,TRIVANDRUM RURAL,2007,0.0,37.0,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,5.0,58,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,WAYANADU,2007,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KERALA,TOTAL,2007,38.0,183.0,73.0,0.0,1.0,6.0,22.0,0.0,0.0,1.0,163.0,487,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,ANUPPUR,2007,0.0,28.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,ASHOK NAGAR,2007,1.0,27.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BALAGHAT,2007,8.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,124,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BARWANI,2007,1.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BETUL,2007,6.0,85.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,118.0,227,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BHIND,2007,2.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,88,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BHOPAL,2007,9.0,63.0,27.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,122,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BHOPAL RLY.,2007,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,BURHANPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,CHHATARPUR,2007,1.0,23.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,131.0,166,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,CHHINDWARA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,DAMOH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,DATIYA,2007,4.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,76,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,DEWAS,2007,1.0,22.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,DHAR,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,DINDORI,2007,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,GUNA,2007,0.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,119.0,154,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,GWALIOR,2007,12.0,26.0,47.0,1.0,0.0,17.0,0.0,0.0,1.0,0.0,13.0,117,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,HARDA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,HOSHANGABAD,2007,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,98,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,INDORE,2007,14.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,575,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,INDORE RLY.,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,JABALPUR,2007,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,JABALPUR RLY.,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,JHABUA,2007,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,81,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,KATNI,2007,5.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,76,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,KHANDWA,2007,3.0,43.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,183,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,KHARGON,2007,0.0,31.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,52,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,MANDLA,2007,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,MANDSAUR,2007,2.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,MORENA,2007,1.0,7.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,NARSINGHPUR,2007,2.0,24.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,41.0,77,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,NEEMUCH,2007,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,49,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,PANNA,2007,2.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,RAISEN,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,RAJGARH,2007,1.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,196,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,RATLAM,2007,2.0,35.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,29.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,REWA,2007,3.0,26.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,61.0,107,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SAGAR,2007,2.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,149,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SATNA,2007,9.0,45.0,0.0,0.0,0.0,19.0,16.0,0.0,0.0,0.0,64.0,153,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SEONI,2007,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SHAHDOL,2007,2.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,99,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SHAJAPUR,2007,5.0,23.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,128,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SHEOPUR,2007,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SHIVPURI,2007,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SIDHI,2007,10.0,31.0,26.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,32.0,107,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,SIHORE,2007,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,89,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,TIKAMGARH,2007,5.0,23.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,128.0,166,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,UJJAIN,2007,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,44,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,UMARIYA,2007,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,48,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,VIDISHA,2007,3.0,33.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,129,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MADHYA PRADESH,TOTAL,2007,160.0,1043.0,283.0,10.0,5.0,141.0,16.0,0.0,2.0,5.0,2625.0,4290,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AHMEDNAGAR,2007,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AKOLA,2007,5.0,7.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,39.0,83,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AMRAVATI COMMR.,2007,2.0,2.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AMRAVATI RURAL,2007,5.0,40.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AURANGABAD COMMR.,2007,1.0,10.0,23.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,AURANGABAD RURAL,2007,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,BEED,2007,8.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,BHANDARA,2007,2.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,BULDHANA,2007,5.0,23.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,64,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,CHANDRAPUR,2007,3.0,26.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,47.0,103,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,DHULE,2007,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,GADCHIROLI,2007,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,GONDIA,2007,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,HINGOLI,2007,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,JALGAON,2007,6.0,9.0,9.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,44,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,JALNA,2007,4.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,KOLHAPUR,2007,13.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,68,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,LATUR,2007,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,MUMBAI COMMR.,2007,8.0,65.0,73.0,0.0,1.0,23.0,5.0,0.0,0.0,0.0,103.0,278,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,MUMBAI RLY.,2007,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NAGPUR COMMR.,2007,11.0,37.0,47.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,52.0,164,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NAGPUR RLY.,2007,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NAGPUR RURAL,2007,5.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NANDED,2007,3.0,10.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,64.0,108,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NANDURBAR,2007,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NASIK COMMR.,2007,4.0,3.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NASIK RURAL,2007,6.0,23.0,3.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,13.0,66,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,NAVI MUMBAI,2007,1.0,11.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,35.0,58,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,OSMANABAD,2007,8.0,15.0,19.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,36.0,86,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,PARBHANI,2007,6.0,9.0,8.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,PUNE COMMR.,2007,12.0,42.0,37.0,0.0,0.0,6.0,0.0,31.0,0.0,1.0,202.0,331,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,PUNE RLY.,2007,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,PUNE RURAL,2007,9.0,22.0,19.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,37.0,98,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,RAIGAD,2007,3.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
MAHARASHTRA,RATNAGIRI,2007,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
